data,label,50_xc_cosine,50_xc_mahalanobis,50_xc_hamming,50_x4_cosine,50_x4_mahalanobis,50_x4_hamming,50_bay_cosine,50_bay_mahalanobis,50_bay_hamming,50_moe_cosine,50_moe_mahalanobis,50_moe_hamming
SG/BCNB/WSIs/910.jpg_003,0,0.025166746045654387,1.3643855949077566,0.6666666666666666,0.1804580000573046,,0.6666666666666666,0.2549128185545435,40.97390456593338,0.6666666666666666,0.06280915276238064,125.81063139621757,0.6666666666666666
SG/BCNB/WSIs/910.jpg_004,0,0.006579635801535311,1.2141754246051737,0.3333333333333333,0.1308124789929377,13.58149681938986,0.3333333333333333,0.18122498225999328,48.9692242238527,0.3333333333333333,0.016322255303046762,78.30174608366043,0.3333333333333333
SG/BCNB/WSIs/910.jpg_005,0,0.010141840187104179,1.8346867202043935,0.6666666666666666,0.14773399437003332,,0.6666666666666666,0.20608886948771565,25.730692591043855,0.6666666666666666,0.04023025464132657,77.83356570063852,0.6666666666666666
SG/BCNB/WSIs/910.jpg_000,0,0.009061810891331401,1.8035097021123698,0.6666666666666666,0.14334982007362063,,0.6666666666666666,0.19889402248462285,20.231363847166776,0.6666666666666666,0.004903184748432654,26.13340555098615,0.6666666666666666
SG/BCNB/WSIs/910.jpg_001,0,0.014737918387393245,0.8502292807971737,1.0,0.1546991060682994,,1.0,0.21585642981540676,14.50828959780544,1.0,0.03204581500072656,91.04909444598873,1.0
SG/BCNB/WSIs/910.jpg_002,1,0.02146875397788972,2.051514849150747,0.3333333333333333,0.18026764240653237,,0.3333333333333333,0.2528634962741807,,0.3333333333333333,0.027363042819942063,75.86645499276291,0.3333333333333333
SG/BCNB/WSIs/910.jpg_003,0,0.025166746045654387,1.3643855949077566,0.6666666666666666,0.1804580000573046,,0.6666666666666666,0.2549128185545435,40.97390456593338,0.6666666666666666,0.06280915276238064,125.81063139621757,0.6666666666666666
SG/BCNB/WSIs/910.jpg_004,0,0.006579635801535311,1.2141754246051737,0.3333333333333333,0.1308124789929377,13.58149681938986,0.3333333333333333,0.18122498225999328,48.9692242238527,0.3333333333333333,0.016322255303046762,78.30174608366043,0.3333333333333333
SG/BCNB/WSIs/910.jpg_005,0,0.010141840187104179,1.8346867202043935,0.6666666666666666,0.14773399437003332,,0.6666666666666666,0.20608886948771565,25.730692591043855,0.6666666666666666,0.04023025464132657,77.83356570063852,0.6666666666666666
SG/BCNB/WSIs/910.jpg_000,0,0.009061810891331401,1.8035097021123698,0.6666666666666666,0.14334982007362063,,0.6666666666666666,0.19889402248462285,20.231363847166776,0.6666666666666666,0.004903184748432654,26.13340555098615,0.6666666666666666
SG/BCNB/WSIs/910.jpg_001,0,0.014737918387393245,0.8502292807971737,1.0,0.1546991060682994,,1.0,0.21585642981540676,14.50828959780544,1.0,0.03204581500072656,91.04909444598873,1.0
SG/BCNB/WSIs/910.jpg_002,0,0.02146875397788972,2.051514849150747,0.3333333333333333,0.18026764240653237,,0.3333333333333333,0.2528634962741807,,0.3333333333333333,0.027363042819942063,75.86645499276291,0.3333333333333333
SG/BCNB/WSIs/910.jpg_003,0,0.025166746045654387,1.3643855949077566,0.6666666666666666,0.1804580000573046,,0.6666666666666666,0.2549128185545435,40.97390456593338,0.6666666666666666,0.06280915276238064,125.81063139621757,0.6666666666666666
SG/BCNB/WSIs/910.jpg_004,1,0.006579635801535311,1.2141754246051737,0.3333333333333333,0.1308124789929377,13.58149681938986,0.3333333333333333,0.18122498225999328,48.9692242238527,0.3333333333333333,0.016322255303046762,78.30174608366043,0.3333333333333333
SG/BCNB/WSIs/910.jpg_005,0,0.010141840187104179,1.8346867202043935,0.6666666666666666,0.14773399437003332,,0.6666666666666666,0.20608886948771565,25.730692591043855,0.6666666666666666,0.04023025464132657,77.83356570063852,0.6666666666666666
SG/BCNB/WSIs/167.jpg_000,0,0.047127659879203976,0.5657877641155591,0.6666666666666666,0.13561239080402054,8.741998880377825,0.6666666666666666,0.18871743974399313,27.188532701318405,0.6666666666666666,0.02958502694824372,,0.6666666666666666
SG/BCNB/WSIs/167.jpg_001,1,0.03715054738838253,0.7570442679543454,1.0,0.12887921309595374,,1.0,0.1799965580654581,40.72143796411363,1.0,0.049126780497609546,,1.0
SG/BCNB/WSIs/167.jpg_002,0,0.014339807511467018,1.3944587821329175,0.3333333333333333,0.17021557168331358,19.98619388747739,0.3333333333333333,0.24443279505905247,17.24516325506511,0.3333333333333333,0.012017187399002371,70.2371705623364,0.3333333333333333
SG/BCNB/WSIs/167.jpg_003,0,0.038860940262644195,1.8233575036497973,0.6666666666666666,0.16897052977003635,18.28135162963228,0.6666666666666666,0.23919262284813447,31.32142093097119,0.6666666666666666,0.035342008435124805,71.65408269979415,0.6666666666666666
SG/BCNB/WSIs/167.jpg_004,0,0.007941708307702577,,0.3333333333333333,0.15006844472647618,,0.3333333333333333,0.2092038287291348,38.57578647623587,0.3333333333333333,0.023970126179908013,60.57821901525415,0.3333333333333333
SG/BCNB/WSIs/167.jpg_005,0,0.013701921198910894,0.705608479607843,0.6666666666666666,0.14004176144103742,,0.6666666666666666,0.19454336456048793,40.263936566453346,0.6666666666666666,0.04382312311554837,,0.6666666666666666
SG/BCNB/WSIs/167.jpg_000,0,0.047127659879203976,0.5657877641155591,0.6666666666666666,0.13561239080402054,8.741998880377825,0.6666666666666666,0.18871743974399313,27.188532701318405,0.6666666666666666,0.02958502694824372,,0.6666666666666666
SG/BCNB/WSIs/167.jpg_001,0,0.03715054738838253,0.7570442679543454,1.0,0.12887921309595374,,1.0,0.1799965580654581,40.72143796411363,1.0,0.049126780497609546,,1.0
SG/BCNB/WSIs/167.jpg_002,0,0.014339807511467018,1.3944587821329175,0.3333333333333333,0.17021557168331358,19.98619388747739,0.3333333333333333,0.24443279505905247,17.24516325506511,0.3333333333333333,0.012017187399002371,70.2371705623364,0.3333333333333333
SG/BCNB/WSIs/167.jpg_003,1,0.038860940262644195,1.8233575036497973,0.6666666666666666,0.16897052977003635,18.28135162963228,0.6666666666666666,0.23919262284813447,31.32142093097119,0.6666666666666666,0.035342008435124805,71.65408269979415,0.6666666666666666
SG/BCNB/WSIs/167.jpg_004,0,0.007941708307702577,,0.3333333333333333,0.15006844472647618,,0.3333333333333333,0.2092038287291348,38.57578647623587,0.3333333333333333,0.023970126179908013,60.57821901525415,0.3333333333333333
SG/BCNB/WSIs/167.jpg_005,0,0.013701921198910894,0.705608479607843,0.6666666666666666,0.14004176144103742,,0.6666666666666666,0.19454336456048793,40.263936566453346,0.6666666666666666,0.04382312311554837,,0.6666666666666666
SG/BCNB/WSIs/167.jpg_000,0,0.047127659879203976,0.5657877641155591,0.6666666666666666,0.13561239080402054,8.741998880377825,0.6666666666666666,0.18871743974399313,27.188532701318405,0.6666666666666666,0.02958502694824372,,0.6666666666666666
SG/BCNB/WSIs/167.jpg_001,0,0.03715054738838253,0.7570442679543454,1.0,0.12887921309595374,,1.0,0.1799965580654581,40.72143796411363,1.0,0.049126780497609546,,1.0
SG/BCNB/WSIs/167.jpg_002,0,0.014339807511467018,1.3944587821329175,0.3333333333333333,0.17021557168331358,19.98619388747739,0.3333333333333333,0.24443279505905247,17.24516325506511,0.3333333333333333,0.012017187399002371,70.2371705623364,0.3333333333333333
SG/BCNB/WSIs/167.jpg_003,0,0.038860940262644195,1.8233575036497973,0.6666666666666666,0.16897052977003635,18.28135162963228,0.6666666666666666,0.23919262284813447,31.32142093097119,0.6666666666666666,0.035342008435124805,71.65408269979415,0.6666666666666666
SG/BCNB/WSIs/167.jpg_004,1,0.007941708307702577,,0.3333333333333333,0.15006844472647618,,0.3333333333333333,0.2092038287291348,38.57578647623587,0.3333333333333333,0.023970126179908013,60.57821901525415,0.3333333333333333
SG/BCNB/WSIs/167.jpg_005,0,0.013701921198910894,0.705608479607843,0.6666666666666666,0.14004176144103742,,0.6666666666666666,0.19454336456048793,40.263936566453346,0.6666666666666666,0.04382312311554837,,0.6666666666666666
SG/BCNB/WSIs/616.jpg_000,1,0.11090946329124363,,0.6666666666666666,0.17360613953024762,44.477790257223994,0.6666666666666666,0.2446773246107934,,0.6666666666666666,0.028576773984136605,65.69055562341147,0.6666666666666666
SG/BCNB/WSIs/616.jpg_001,0,0.1139983564980529,0.6918716624749519,1.0,0.16880316176650778,45.36062501383343,1.0,0.23765171531464946,,1.0,0.004159666489233493,36.57271774434795,1.0
SG/BCNB/WSIs/616.jpg_002,0,0.18462429819352244,,0.3333333333333333,0.21920597452919066,47.52693053632383,0.3333333333333333,0.3109815428978916,,0.3333333333333333,0.04873359815335854,68.93125214459027,0.3333333333333333
SG/BCNB/WSIs/616.jpg_003,0,0.12363212148885172,,0.6666666666666666,0.20632734047215795,34.08519838386629,0.6666666666666666,0.29470049785900865,,0.6666666666666666,0.040263995296125454,69.47771064288234,0.6666666666666666
SG/BCNB/WSIs/616.jpg_004,0,0.2016496238939508,2.1960403412282914,0.3333333333333333,0.18422999361149905,49.24546824588177,0.3333333333333333,0.25886825680392256,10.976049291764639,0.3333333333333333,0.03471947313503576,55.60522351525282,0.3333333333333333
SG/BCNB/WSIs/616.jpg_005,0,0.17246661645786743,1.3939398927141342,0.6666666666666666,0.17376274447746742,49.49595997459421,0.6666666666666666,0.24581600261540482,,0.6666666666666666,0.009945194746755148,22.4343645956062,0.6666666666666666
SG/BCNB/WSIs/616.jpg_000,0,0.11090946329124363,,0.6666666666666666,0.17360613953024762,44.477790257223994,0.6666666666666666,0.2446773246107934,,0.6666666666666666,0.028576773984136605,65.69055562341147,0.6666666666666666
SG/BCNB/WSIs/616.jpg_001,0,0.1139983564980529,0.6918716624749519,1.0,0.16880316176650778,45.36062501383343,1.0,0.23765171531464946,,1.0,0.004159666489233493,36.57271774434795,1.0
SG/BCNB/WSIs/616.jpg_002,1,0.18462429819352244,,0.3333333333333333,0.21920597452919066,47.52693053632383,0.3333333333333333,0.3109815428978916,,0.3333333333333333,0.04873359815335854,68.93125214459027,0.3333333333333333
SG/BCNB/WSIs/616.jpg_003,0,0.12363212148885172,,0.6666666666666666,0.20632734047215795,34.08519838386629,0.6666666666666666,0.29470049785900865,,0.6666666666666666,0.040263995296125454,69.47771064288234,0.6666666666666666
SG/BCNB/WSIs/616.jpg_004,0,0.2016496238939508,2.1960403412282914,0.3333333333333333,0.18422999361149905,49.24546824588177,0.3333333333333333,0.25886825680392256,10.976049291764639,0.3333333333333333,0.03471947313503576,55.60522351525282,0.3333333333333333
SG/BCNB/WSIs/616.jpg_005,0,0.17246661645786743,1.3939398927141342,0.6666666666666666,0.17376274447746742,49.49595997459421,0.6666666666666666,0.24581600261540482,,0.6666666666666666,0.009945194746755148,22.4343645956062,0.6666666666666666
SG/BCNB/WSIs/616.jpg_000,0,0.11090946329124363,,0.6666666666666666,0.17360613953024762,44.477790257223994,0.6666666666666666,0.2446773246107934,,0.6666666666666666,0.028576773984136605,65.69055562341147,0.6666666666666666
SG/BCNB/WSIs/616.jpg_001,0,0.1139983564980529,0.6918716624749519,1.0,0.16880316176650778,45.36062501383343,1.0,0.23765171531464946,,1.0,0.004159666489233493,36.57271774434795,1.0
SG/BCNB/WSIs/616.jpg_002,0,0.18462429819352244,,0.3333333333333333,0.21920597452919066,47.52693053632383,0.3333333333333333,0.3109815428978916,,0.3333333333333333,0.04873359815335854,68.93125214459027,0.3333333333333333
SG/BCNB/WSIs/616.jpg_003,0,0.12363212148885172,,0.6666666666666666,0.20632734047215795,34.08519838386629,0.6666666666666666,0.29470049785900865,,0.6666666666666666,0.040263995296125454,69.47771064288234,0.6666666666666666
SG/BCNB/WSIs/616.jpg_004,0,0.2016496238939508,2.1960403412282914,0.3333333333333333,0.18422999361149905,49.24546824588177,0.3333333333333333,0.25886825680392256,10.976049291764639,0.3333333333333333,0.03471947313503576,55.60522351525282,0.3333333333333333
SG/BCNB/WSIs/616.jpg_005,1,0.17246661645786743,1.3939398927141342,0.6666666666666666,0.17376274447746742,49.49595997459421,0.6666666666666666,0.24581600261540482,,0.6666666666666666,0.009945194746755148,22.4343645956062,0.6666666666666666
SG/BCNB/WSIs/503.jpg_000,1,0.025482974974052497,1.2405276121754643,0.6666666666666666,0.11976349082691173,10.169547038864051,0.6666666666666666,0.17592079674987993,,0.6666666666666666,0.002337579439422921,19.82504538915015,0.6666666666666666
SG/BCNB/WSIs/503.jpg_001,0,0.021529783112585577,1.4297742002724918,1.0,0.12195535134961033,23.76802984868425,1.0,0.1804853892773749,9.983740680323901,1.0,0.031953800551319134,80.99714267574966,1.0
SG/BCNB/WSIs/503.jpg_002,0,0.004245541367915662,1.359606361693086,0.3333333333333333,0.14096916427074313,21.377778840040786,0.3333333333333333,0.21253901653525742,,0.3333333333333333,0.014806878725457051,41.9266504099498,0.3333333333333333
SG/BCNB/WSIs/503.jpg_003,0,0.016958205717949593,1.3427956906245175,0.6666666666666666,0.1593893133427634,,0.6666666666666666,0.23634395056490531,,0.6666666666666666,0.053712959050735476,52.54465347332403,0.6666666666666666
SG/BCNB/WSIs/503.jpg_004,0,0.011853563583616222,1.114381879137822,0.3333333333333333,0.14548518420257983,27.983441607315765,0.3333333333333333,0.21239361582349203,27.15046282220201,0.3333333333333333,0.007515400036539832,68.48200733359715,0.3333333333333333
SG/BCNB/WSIs/503.jpg_005,0,0.01653093698112429,1.3683193017687152,0.6666666666666666,0.13202655899912874,24.578189249661662,0.6666666666666666,0.19417729275540707,,0.6666666666666666,0.034206693492822016,45.7553580008636,0.6666666666666666
SG/BCNB/WSIs/503.jpg_000,0,0.025482974974052497,1.2405276121754643,0.6666666666666666,0.11976349082691173,10.169547038864051,0.6666666666666666,0.17592079674987993,,0.6666666666666666,0.002337579439422921,19.82504538915015,0.6666666666666666
SG/BCNB/WSIs/503.jpg_001,0,0.021529783112585577,1.4297742002724918,1.0,0.12195535134961033,23.76802984868425,1.0,0.1804853892773749,9.983740680323901,1.0,0.031953800551319134,80.99714267574966,1.0
SG/BCNB/WSIs/503.jpg_002,1,0.004245541367915662,1.359606361693086,0.3333333333333333,0.14096916427074313,21.377778840040786,0.3333333333333333,0.21253901653525742,,0.3333333333333333,0.014806878725457051,41.9266504099498,0.3333333333333333
SG/BCNB/WSIs/503.jpg_003,0,0.016958205717949593,1.3427956906245175,0.6666666666666666,0.1593893133427634,,0.6666666666666666,0.23634395056490531,,0.6666666666666666,0.053712959050735476,52.54465347332403,0.6666666666666666
SG/BCNB/WSIs/503.jpg_004,0,0.011853563583616222,1.114381879137822,0.3333333333333333,0.14548518420257983,27.983441607315765,0.3333333333333333,0.21239361582349203,27.15046282220201,0.3333333333333333,0.007515400036539832,68.48200733359715,0.3333333333333333
SG/BCNB/WSIs/503.jpg_005,0,0.01653093698112429,1.3683193017687152,0.6666666666666666,0.13202655899912874,24.578189249661662,0.6666666666666666,0.19417729275540707,,0.6666666666666666,0.034206693492822016,45.7553580008636,0.6666666666666666
SG/BCNB/WSIs/503.jpg_000,0,0.025482974974052497,1.2405276121754643,0.6666666666666666,0.11976349082691173,10.169547038864051,0.6666666666666666,0.17592079674987993,,0.6666666666666666,0.002337579439422921,19.82504538915015,0.6666666666666666
SG/BCNB/WSIs/503.jpg_001,0,0.021529783112585577,1.4297742002724918,1.0,0.12195535134961033,23.76802984868425,1.0,0.1804853892773749,9.983740680323901,1.0,0.031953800551319134,80.99714267574966,1.0
SG/BCNB/WSIs/503.jpg_002,0,0.004245541367915662,1.359606361693086,0.3333333333333333,0.14096916427074313,21.377778840040786,0.3333333333333333,0.21253901653525742,,0.3333333333333333,0.014806878725457051,41.9266504099498,0.3333333333333333
SG/BCNB/WSIs/503.jpg_003,0,0.016958205717949593,1.3427956906245175,0.6666666666666666,0.1593893133427634,,0.6666666666666666,0.23634395056490531,,0.6666666666666666,0.053712959050735476,52.54465347332403,0.6666666666666666
SG/BCNB/WSIs/503.jpg_004,1,0.011853563583616222,1.114381879137822,0.3333333333333333,0.14548518420257983,27.983441607315765,0.3333333333333333,0.21239361582349203,27.15046282220201,0.3333333333333333,0.007515400036539832,68.48200733359715,0.3333333333333333
SG/BCNB/WSIs/503.jpg_005,0,0.01653093698112429,1.3683193017687152,0.6666666666666666,0.13202655899912874,24.578189249661662,0.6666666666666666,0.19417729275540707,,0.6666666666666666,0.034206693492822016,45.7553580008636,0.6666666666666666
SG/BCNB/WSIs/430.jpg_000,1,0.014584618072268962,0.9769414897155688,0.6666666666666666,0.14998481534023955,20.191656694131847,0.6666666666666666,0.21451264542183246,50.90024721207579,0.6666666666666666,0.005613143723751435,31.66440579572192,0.6666666666666666
SG/BCNB/WSIs/430.jpg_001,0,0.021341073186660453,1.3961794013311513,1.0,0.15571379710159616,23.968556247421287,1.0,0.22381005385973907,53.81962826498934,1.0,0.04188786778003295,81.8826841419658,1.0
SG/BCNB/WSIs/430.jpg_002,0,0.03573125142332101,1.1180600332995356,0.3333333333333333,0.18448973096216026,27.86449009281665,0.3333333333333333,0.27161514336873294,38.35327516585528,0.3333333333333333,0.019733411688259928,86.8262623879981,0.3333333333333333
SG/BCNB/WSIs/430.jpg_003,0,0.01637910222809358,1.3736833881755928,0.6666666666666666,0.18303397404115007,29.38839384332606,0.6666666666666666,0.26465536652418464,53.998222097967286,0.6666666666666666,0.06231327639951312,102.14789136741369,0.6666666666666666
SG/BCNB/WSIs/430.jpg_004,0,0.05602179209803104,1.643466232034244,0.3333333333333333,0.19375549743046383,33.82734245673117,0.3333333333333333,0.275308075665193,47.851831996701456,0.3333333333333333,0.006959934371870369,69.4749115199752,0.3333333333333333
SG/BCNB/WSIs/430.jpg_005,0,0.05162092302027954,1.8200296014127109,0.6666666666666666,0.17579942672388438,31.137468089208298,0.6666666666666666,0.2514077247691131,49.380989996702034,0.6666666666666666,0.03923746034635012,97.71085795295728,0.6666666666666666
SG/BCNB/WSIs/430.jpg_000,0,0.014584618072268962,0.9769414897155688,0.6666666666666666,0.14998481534023955,20.191656694131847,0.6666666666666666,0.21451264542183246,50.90024721207579,0.6666666666666666,0.005613143723751435,31.66440579572192,0.6666666666666666
SG/BCNB/WSIs/430.jpg_001,0,0.021341073186660453,1.3961794013311513,1.0,0.15571379710159616,23.968556247421287,1.0,0.22381005385973907,53.81962826498934,1.0,0.04188786778003295,81.8826841419658,1.0
SG/BCNB/WSIs/430.jpg_002,1,0.03573125142332101,1.1180600332995356,0.3333333333333333,0.18448973096216026,27.86449009281665,0.3333333333333333,0.27161514336873294,38.35327516585528,0.3333333333333333,0.019733411688259928,86.8262623879981,0.3333333333333333
SG/BCNB/WSIs/430.jpg_003,0,0.01637910222809358,1.3736833881755928,0.6666666666666666,0.18303397404115007,29.38839384332606,0.6666666666666666,0.26465536652418464,53.998222097967286,0.6666666666666666,0.06231327639951312,102.14789136741369,0.6666666666666666
SG/BCNB/WSIs/430.jpg_004,0,0.05602179209803104,1.643466232034244,0.3333333333333333,0.19375549743046383,33.82734245673117,0.3333333333333333,0.275308075665193,47.851831996701456,0.3333333333333333,0.006959934371870369,69.4749115199752,0.3333333333333333
SG/BCNB/WSIs/430.jpg_005,0,0.05162092302027954,1.8200296014127109,0.6666666666666666,0.17579942672388438,31.137468089208298,0.6666666666666666,0.2514077247691131,49.380989996702034,0.6666666666666666,0.03923746034635012,97.71085795295728,0.6666666666666666
SG/BCNB/WSIs/430.jpg_000,0,0.014584618072268962,0.9769414897155688,0.6666666666666666,0.14998481534023955,20.191656694131847,0.6666666666666666,0.21451264542183246,50.90024721207579,0.6666666666666666,0.005613143723751435,31.66440579572192,0.6666666666666666
SG/BCNB/WSIs/430.jpg_001,0,0.021341073186660453,1.3961794013311513,1.0,0.15571379710159616,23.968556247421287,1.0,0.22381005385973907,53.81962826498934,1.0,0.04188786778003295,81.8826841419658,1.0
SG/BCNB/WSIs/430.jpg_002,0,0.03573125142332101,1.1180600332995356,0.3333333333333333,0.18448973096216026,27.86449009281665,0.3333333333333333,0.27161514336873294,38.35327516585528,0.3333333333333333,0.019733411688259928,86.8262623879981,0.3333333333333333
SG/BCNB/WSIs/430.jpg_003,0,0.01637910222809358,1.3736833881755928,0.6666666666666666,0.18303397404115007,29.38839384332606,0.6666666666666666,0.26465536652418464,53.998222097967286,0.6666666666666666,0.06231327639951312,102.14789136741369,0.6666666666666666
SG/BCNB/WSIs/430.jpg_004,1,0.05602179209803104,1.643466232034244,0.3333333333333333,0.19375549743046383,33.82734245673117,0.3333333333333333,0.275308075665193,47.851831996701456,0.3333333333333333,0.006959934371870369,69.4749115199752,0.3333333333333333
SG/BCNB/WSIs/430.jpg_005,0,0.05162092302027954,1.8200296014127109,0.6666666666666666,0.17579942672388438,31.137468089208298,0.6666666666666666,0.2514077247691131,49.380989996702034,0.6666666666666666,0.03923746034635012,97.71085795295728,0.6666666666666666
SG/BCNB/WSIs/477.jpg_000,0,0.021001154755617812,0.911056098268145,0.6666666666666666,0.1582310518375254,37.362989842477766,0.6666666666666666,0.20087736399944878,,0.6666666666666666,0.021419568982528725,,0.6666666666666666
SG/BCNB/WSIs/477.jpg_001,1,0.017217207140889812,1.4380679086609685,1.0,0.1731100594338686,58.97361960714104,1.0,0.2201150489415259,,1.0,0.029531317527630274,,1.0
SG/BCNB/WSIs/477.jpg_002,0,0.01023595529548138,1.3321340411267473,0.3333333333333333,0.20679503751171413,49.11150141970383,0.3333333333333333,0.27334238817105994,,0.3333333333333333,0.015343496613736907,,0.3333333333333333
SG/BCNB/WSIs/477.jpg_003,0,0.023471822097017148,1.5387268607747773,0.6666666666666666,0.21404683907281408,33.037580903320574,0.6666666666666666,0.27960856062200956,,0.6666666666666666,0.029578531496065485,,0.6666666666666666
SG/BCNB/WSIs/477.jpg_004,0,0.00021429639478531826,0.12295398936699146,0.3333333333333333,0.17026484062372038,33.842853918231576,0.3333333333333333,0.2171074721037467,,0.3333333333333333,0.01989217960641554,,0.3333333333333333
SG/BCNB/WSIs/477.jpg_005,0,0.0034492995946433513,1.1228310110658575,0.6666666666666666,0.15489627444098553,41.19296445271389,0.6666666666666666,0.19655481429716104,,0.6666666666666666,0.025949091821784287,,0.6666666666666666
SG/BCNB/WSIs/477.jpg_000,0,0.021001154755617812,0.911056098268145,0.6666666666666666,0.1582310518375254,37.362989842477766,0.6666666666666666,0.20087736399944878,,0.6666666666666666,0.021419568982528725,,0.6666666666666666
SG/BCNB/WSIs/477.jpg_001,0,0.017217207140889812,1.4380679086609685,1.0,0.1731100594338686,58.97361960714104,1.0,0.2201150489415259,,1.0,0.029531317527630274,,1.0
